Date,month,TV,NP,TV_1,TV_2,TV_3,sales
2019-03-05,3,1517.986411735622,586.8768373141941,1455.704228120115,1202.083819126971,1481.6676408999363,1999.0456776134886
2019-03-06,3,1405.0873337235278,542.4853126685028,1517.986411735622,1455.704228120115,1202.083819126971,2054.9450853726703
2019-03-07,3,1552.623153025626,575.6946175737307,1405.0873337235278,1517.986411735622,1455.704228120115,2078.0233962028797
2019-03-08,3,1320.3447636497012,584.3500628599643,1552.623153025626,1405.0873337235278,1517.986411735622,1970.7388237179766
2019-03-09,3,1393.621072048423,511.78581703385845,1320.3447636497012,1552.623153025626,1405.0873337235278,1902.0720336016575
2019-03-10,3,1478.4264301283558,555.1242064169759,1393.621072048423,1320.3447636497012,1552.623153025626,1979.6836868440423
2019-03-11,3,1505.977331060281,610.6087813307734,1478.4264301283558,1393.621072048423,1320.3447636497012,1930.6520725170044
2019-03-12,3,1425.2992783186319,532.1567727278268,1505.977331060281,1478.4264301283558,1393.621072048423,1953.6149975742126
2019-03-13,3,1369.7670722753408,520.6540319507374,1425.2992783186319,1505.977331060281,1478.4264301283558,2031.143201561241
2019-03-14,3,1370.8081750627643,598.9340282148984,1369.7670722753408,1425.2992783186319,1505.977331060281,2048.914794591896
2019-03-15,3,1368.3447392496903,603.8549821312486,1370.8081750627643,1369.7670722753408,1425.2992783186319,1928.3044703617472
2019-03-16,3,1432.161565577873,0.0,1368.3447392496903,1370.8081750627643,1369.7670722753408,1824.510199537243
2019-03-17,3,0.0,549.0640578454335,1432.161565577873,1368.3447392496903,1370.8081750627643,1561.4926988557388
2019-03-18,3,1435.08315627679,528.4704181448824,0.0,1432.161565577873,1368.3447392496903,1695.770994331354
2019-03-19,3,1444.8798500687435,501.3062142707234,1435.08315627679,0.0,1432.161565577873,1704.9087842228066
2019-03-20,3,1451.7031176197293,541.2253335185086,1444.8798500687435,1435.08315627679,0.0,1860.713322199283
2019-03-21,3,1495.6734224189197,545.2849268973647,1451.7031176197293,1444.8798500687435,1435.08315627679,1994.7769483915934
2019-03-22,3,1319.708846729466,559.3184970682647,1495.6734224189197,1451.7031176197293,1444.8798500687435,2003.6669511027746
2019-03-23,3,1351.5329780020304,618.932190614456,1319.708846729466,1495.6734224189197,1451.7031176197293,1960.2452404461856
2019-03-24,3,1522.9546441505954,555.5366237843714,1351.5329780020304,1319.708846729466,1495.6734224189197,1958.4745016257427
2019-03-25,3,1419.9880554937833,645.5841718654202,1522.9546441505954,1351.5329780020304,1319.708846729466,2044.420310084312
2019-03-26,3,1410.8301280084013,595.3873794927802,1419.9880554937833,1522.9546441505954,1351.5329780020304,1994.2182501102857
2019-03-27,3,1192.9767126272657,511.8695697981951,1410.8301280084013,1419.9880554937833,1522.9546441505954,1954.263350036387
2019-03-28,3,1427.002125927276,560.1445493074889,1192.9767126272657,1410.8301280084013,1419.9880554937833,1920.9537043428306
2019-03-29,3,1412.0670290641244,564.6219757880202,1427.002125927276,1192.9767126272657,1410.8301280084013,2010.88571464991
2019-03-30,3,1466.504955109586,0.0,1412.0670290641244,1427.002125927276,1192.9767126272657,1909.6487606489711
2019-03-31,3,1516.3914842821628,513.7594106463783,1466.504955109586,1412.0670290641244,1427.002125927276,1973.6252602131037
2017-04-01,4,1606.3222002328744,664.0453647833267,1516.3914842821628,1466.504955109586,1412.0670290641244,2025.6285748509363
2017-04-02,4,1784.8848071466412,642.5481117524863,1606.3222002328744,1516.3914842821628,1466.504955109586,1998.9654995038895
2017-04-03,4,1719.888776649461,656.5716890136807,1784.8848071466412,1606.3222002328744,1516.3914842821628,1979.5336169793536
2017-04-04,4,1636.95715757648,628.0252598715083,1719.888776649461,1784.8848071466412,1606.3222002328744,1946.9825755550619
2017-04-05,4,1614.0222930301532,686.6811788477512,1636.95715757648,1719.888776649461,1784.8848071466412,2134.760500933939
2017-04-06,4,1686.9139530448597,656.772727535953,1614.0222930301532,1636.95715757648,1719.888776649461,1945.4195714947532
2017-04-07,4,1741.7043111836037,680.7194874945448,1686.9139530448597,1614.0222930301532,1636.95715757648,1937.5298765901055
2017-04-08,4,1667.3653825752792,646.3059644567604,1741.7043111836037,1686.9139530448597,1614.0222930301532,1953.8755291805319
2017-04-09,4,1544.4751177573958,650.3020035695663,1667.3653825752792,1741.7043111836037,1686.9139530448597,2002.1488430372035
2017-04-10,4,1581.323409385472,637.6755269424066,1544.4751177573958,1667.3653825752792,1741.7043111836037,1974.4378146488928
2017-04-11,4,1738.9391892192807,653.1559274602863,1581.323409385472,1544.4751177573958,1667.3653825752792,1971.4027799121395
2017-04-12,4,1569.4873919802615,660.1277192762266,1738.9391892192807,1581.323409385472,1544.4751177573958,2061.7608140823513
2017-04-13,4,1537.4601789170547,683.8258785165278,1569.4873919802615,1738.9391892192807,1581.323409385472,1988.3513033112135
2017-04-14,4,1612.337411976389,598.3709342050319,1537.4601789170547,1569.4873919802615,1738.9391892192807,2025.5764959148178
2017-04-15,4,1483.748607440557,659.7159634921063,1612.337411976389,1537.4601789170547,1569.4873919802615,1960.7468446581154
2017-04-16,4,1555.3086727876969,692.082365680102,1483.748607440557,1612.337411976389,1537.4601789170547,2107.020067077767
2017-04-17,4,1721.8056172409413,642.3747831210259,1555.3086727876969,1483.748607440557,1612.337411976389,2018.6334632279245
2017-04-18,4,1690.2552758784816,720.6071636695432,1721.8056172409413,1555.3086727876969,1483.748607440557,1979.901411772741
2017-04-19,4,1716.5260561122418,646.5249265804032,1690.2552758784816,1721.8056172409413,1555.3086727876969,2002.1178525402916
2017-04-20,4,1579.549690734481,588.1883819207571,1716.5260561122418,1690.2552758784816,1721.8056172409413,2097.5563409676442
2017-04-21,4,1440.8968637871294,644.2577144707276,1579.549690734481,1716.5260561122418,1690.2552758784816,1969.9127316959946
2017-04-22,4,1648.64771324819,646.4700726272238,1440.8968637871294,1579.549690734481,1716.5260561122418,1964.4271418131166
2017-04-23,4,1747.6463622068636,629.7364857292494,1648.64771324819,1440.8968637871294,1579.549690734481,2056.5369806538556
2017-04-24,4,1341.910961982049,578.7263589007991,1747.6463622068636,1648.64771324819,1440.8968637871294,1986.9066796150657
2017-04-25,4,1637.2186278553386,682.9032936744393,1341.910961982049,1747.6463622068636,1648.64771324819,2003.0016908979842
2017-04-26,4,1539.6229679268156,636.5593243230401,1637.2186278553386,1341.910961982049,1747.6463622068636,2050.4272906003534
2017-04-27,4,1723.5201633197948,684.7735378120094,1539.6229679268156,1637.2186278553386,1341.910961982049,2033.749532490772
2017-04-28,4,1680.6430045346533,663.8558446675765,1723.5201633197948,1539.6229679268156,1637.2186278553386,1981.5163811030845
2017-04-29,4,1735.2772405687379,639.4186507488672,1680.6430045346533,1723.5201633197948,1539.6229679268156,2036.5896183381187
2017-04-30,4,1594.1321535333113,682.0520294919467,1735.2772405687379,1680.6430045346533,1723.5201633197948,2053.069442026679
2018-04-01,4,1605.3109127770283,699.2731580096709,1594.1321535333113,1735.2772405687379,1680.6430045346533,1997.6016225455373
2018-04-02,4,1604.1209127253608,682.1158820464432,1605.3109127770283,1594.1321535333113,1735.2772405687379,1920.2603026568427
2018-04-03,4,1606.6694611802232,636.9458061637796,1604.1209127253608,1605.3109127770283,1594.1321535333113,2012.653682551692
2018-04-04,4,1511.6100523751404,670.7670912524786,1606.6694611802232,1604.1209127253608,1605.3109127770283,1948.718234983296
2018-04-05,4,1781.3376883552748,643.0776700803285,1511.6100523751404,1606.6694611802232,1604.1209127253608,1974.2384756523902
2018-04-06,4,1738.347458336469,723.942753278424,1781.3376883552748,1511.6100523751404,1606.6694611802232,1999.911018465199
2018-04-07,4,1610.986423229694,690.6473285039996,1738.347458336469,1781.3376883552748,1511.6100523751404,1985.489666633579
2018-04-08,4,1763.9453003066606,661.0303361055403,1610.986423229694,1738.347458336469,1781.3376883552748,2035.2843762425875
2018-04-09,4,1541.7357268393466,633.5672109266643,1763.9453003066606,1610.986423229694,1738.347458336469,2061.180881947871
2018-04-10,4,1470.195666671845,637.7979193161513,1541.7357268393466,1763.9453003066606,1610.986423229694,2058.9136308050392
2018-04-11,4,1680.201891469015,629.2841417284856,1470.195666671845,1541.7357268393466,1763.9453003066606,1960.374182550776
2018-04-12,4,1633.142840896856,621.2155415887978,1680.201891469015,1470.195666671845,1541.7357268393466,2010.1915791397541
2018-04-13,4,1601.323441446447,653.0326235373967,1633.142840896856,1680.201891469015,1470.195666671845,2051.2062492758855
2018-04-14,4,1653.0320475476499,669.7372832291273,1601.323441446447,1633.142840896856,1680.201891469015,2046.9081851821695
2018-04-15,4,1744.4230861579053,658.8734200615316,1653.0320475476499,1601.323441446447,1633.142840896856,1975.375653466819
2018-04-16,4,1600.946996340066,644.1268683574783,1744.4230861579053,1653.0320475476499,1601.323441446447,2031.9590968185016
2018-04-17,4,1672.1483332803696,685.010925016515,1600.946996340066,1744.4230861579053,1653.0320475476499,2048.7848097406945
2018-04-18,4,1663.211182688159,671.0947646872523,1672.1483332803696,1600.946996340066,1744.4230861579053,2060.867294428825
2018-04-19,4,1732.0090148386864,649.8305568307749,1663.211182688159,1672.1483332803696,1600.946996340066,2011.469418860008
2018-04-20,4,1601.9852524425544,669.8018004432002,1732.0090148386864,1663.211182688159,1672.1483332803696,1984.9138899027696
2018-04-21,4,1868.443190871507,665.7824998418641,1601.9852524425544,1732.0090148386864,1663.211182688159,2013.8052570722289
2018-04-22,4,1546.2864439124046,584.4922938646725,1868.443190871507,1601.9852524425544,1732.0090148386864,2029.6821899583886
2018-04-23,4,1521.9266159839922,691.394650554224,1546.2864439124046,1868.443190871507,1601.9852524425544,2016.723606360688
2018-04-24,4,1612.7968367179033,650.0682019694335,1521.9266159839922,1546.2864439124046,1868.443190871507,1982.2994716086853
2018-04-25,4,1560.8522308034992,623.2928501984852,1612.7968367179033,1521.9266159839922,1546.2864439124046,2162.186112177153
2018-04-26,4,1515.6235501632555,653.1679792889346,1560.8522308034992,1612.7968367179033,1521.9266159839922,1941.768350892395
2018-04-27,4,1743.9085541876786,650.5297468593523,1515.6235501632555,1560.8522308034992,1612.7968367179033,2013.1280270741513
2018-04-28,4,1803.7330845801166,639.3633923112639,1743.9085541876786,1515.6235501632555,1560.8522308034992,2028.3812674119797
2018-04-29,4,1550.6860108105257,706.3717937761688,1803.7330845801166,1743.9085541876786,1515.6235501632555,2098.0150830352545
2018-04-30,4,1814.2900292794093,626.3043462170506,1550.6860108105257,1803.7330845801166,1743.9085541876786,2079.3192143958827
2019-04-01,4,1650.3460716158304,657.3507594115392,1814.2900292794093,1550.6860108105257,1803.7330845801166,1970.006550826491
2019-04-02,4,1654.7649895313862,647.8175550533689,1650.3460716158304,1814.2900292794093,1550.6860108105257,2048.056727860504
2019-04-03,4,1569.6805305250618,725.8282356974971,1654.7649895313862,1650.3460716158304,1814.2900292794093,2088.173521025458
2019-04-04,4,1855.4894138539555,662.938294036131,1569.6805305250618,1654.7649895313862,1650.3460716158304,2027.2278925628275
2019-04-05,4,1689.6780333339354,651.5480210514022,1855.4894138539555,1569.6805305250618,1654.7649895313862,1996.2212706734092
2019-04-06,4,1788.239685752466,623.3684835770338,1689.6780333339354,1855.4894138539555,1569.6805305250618,2118.867045551511
2019-04-07,4,1594.0330365102552,656.107144095162,1788.239685752466,1689.6780333339354,1855.4894138539555,1975.7005346983221
2019-04-08,4,1606.7873540616704,659.0928985588093,1594.0330365102552,1788.239685752466,1689.6780333339354,2062.0493108671412
2019-04-09,4,1630.5802912485203,622.981346451299,1606.7873540616704,1594.0330365102552,1788.239685752466,1962.7655086071632
2019-04-10,4,1680.2383384228124,656.6572655194046,1630.5802912485203,1606.7873540616704,1594.0330365102552,2017.5011278197535
2019-04-11,4,1575.75488200316,695.1278903826128,1680.2383384228124,1630.5802912485203,1606.7873540616704,2040.6145364258523
2019-04-12,4,1648.1477145340243,625.1681652831521,1575.75488200316,1680.2383384228124,1630.5802912485203,2081.349077950296
2019-04-13,4,1915.6362869034394,624.5365393028275,1648.1477145340243,1575.75488200316,1680.2383384228124,2023.941966184221
2019-04-14,4,1610.69564418638,669.4664403133455,1915.6362869034394,1648.1477145340243,1575.75488200316,2079.83373097967
2019-04-15,4,1638.2565383987817,604.2113107273747,1610.69564418638,1915.6362869034394,1648.1477145340243,2055.2116392672438
2019-04-16,4,1632.9293195739174,629.0215317987706,1638.2565383987817,1610.69564418638,1915.6362869034394,2048.232398922855
2019-04-17,4,1641.8939826381904,724.6374649054108,1632.9293195739174,1638.2565383987817,1610.69564418638,2036.5526262426647
2019-04-18,4,1669.0380033654328,706.1832126758969,1641.8939826381904,1632.9293195739174,1638.2565383987817,1990.0193286162448
2019-04-19,4,1711.9980548448075,690.1638230124241,1669.0380033654328,1641.8939826381904,1632.9293195739174,1959.2156556780224
2019-04-20,4,1534.1615221714792,641.2617323063678,1711.9980548448075,1669.0380033654328,1641.8939826381904,1929.3237282225268
2019-04-21,4,1750.987762060187,678.9167411975452,1534.1615221714792,1711.9980548448075,1669.0380033654328,1992.2098134244673
2019-04-22,4,1539.1347975099284,707.7264994860326,1750.987762060187,1534.1615221714792,1711.9980548448075,2007.9253282892869
2019-04-23,4,1695.364726443624,651.177057931391,1539.1347975099284,1750.987762060187,1534.1615221714792,2015.1014332035552
2019-04-24,4,1797.8394868518408,669.0350283615031,1695.364726443624,1539.1347975099284,1750.987762060187,2007.2182968878249
2019-04-25,4,1597.9951752270902,638.0107164005454,1797.8394868518408,1695.364726443624,1539.1347975099284,1973.6329386849475
2019-04-26,4,1669.2847409231954,667.1651695131807,1597.9951752270902,1797.8394868518408,1695.364726443624,1982.4816282988306
2019-04-27,4,1746.2583662511242,698.1395826327207,1669.2847409231954,1597.9951752270902,1797.8394868518408,2003.7859429119267
2019-04-28,4,1700.41545531257,614.9914280576712,1746.2583662511242,1669.2847409231954,1597.9951752270902,2077.4749311228334
2019-04-29,4,1576.8963259318912,609.5232938101586,1700.41545531257,1746.2583662511242,1669.2847409231954,2029.7574107885182
2019-04-30,4,1545.5905918262895,662.8652565171684,1576.8963259318912,1700.41545531257,1746.2583662511242,1948.8986935279634
2017-05-01,5,1809.2097203227383,758.6859334335163,1545.5905918262895,1576.8963259318912,1700.41545531257,2015.6262564233525
2017-05-02,5,1785.2545724068934,732.3731085085681,1809.2097203227383,1545.5905918262895,1576.8963259318912,1954.5688783765431
2017-05-03,5,2032.6080443487074,700.9121211541083,1785.2545724068934,1809.2097203227383,1545.5905918262895,2008.8745148091896
2017-05-04,5,2024.646454799603,803.8001216553159,2032.6080443487074,1785.2545724068934,1809.2097203227383,2022.8525155745738
2017-05-05,5,1909.4781523026836,815.0277281489111,2024.646454799603,2032.6080443487074,1785.2545724068934,2040.1298336231184
2017-05-06,5,1809.7795938917322,729.9519854369303,1909.4781523026836,2024.646454799603,2032.6080443487074,1915.0216682346268
2017-05-07,5,1930.3313999753748,753.3974440607308,1809.7795938917322,1909.4781523026836,2024.646454799603,2067.4256712113665
2017-05-08,5,1727.8162835126404,733.3586985293177,1930.3313999753748,1809.7795938917322,1909.4781523026836,2026.8308846261323
2017-05-09,5,1837.5193629466144,705.1726175030791,1727.8162835126404,1930.3313999753748,1809.7795938917322,2120.010896336562
2017-05-10,5,1853.2063742772802,693.1701245479879,1837.5193629466144,1727.8162835126404,1930.3313999753748,2003.4388749916016
2017-05-11,5,2071.479806760243,769.8794544356421,1853.2063742772802,1837.5193629466144,1727.8162835126404,2023.2846630984482
2017-05-12,5,1992.282822085937,775.1362681568411,2071.479806760243,1853.2063742772802,1837.5193629466144,2010.1203782606112
2017-05-13,5,1884.732620707996,678.4848908509474,1992.282822085937,2071.479806760243,1853.2063742772802,2097.3151014076607
2017-05-14,5,2042.800596264662,730.5426130012986,1884.732620707996,1992.282822085937,2071.479806760243,2169.7449132064253
2017-05-15,5,2052.9705970330715,842.4047004473956,2042.800596264662,1884.732620707996,1992.282822085937,2083.1273074191527
2017-05-16,5,1803.446836358357,747.3615276993612,2052.9705970330715,2042.800596264662,1884.732620707996,1937.4313376587143
2017-05-17,5,1985.4429394972583,737.0075162720675,1803.446836358357,2052.9705970330715,2042.800596264662,2079.4750336772327
2017-05-18,5,1872.408850003896,759.1083785501867,1985.4429394972583,1803.446836358357,2052.9705970330715,2049.6753683891343
2017-05-19,5,2015.422148790186,746.385583675673,1872.408850003896,1985.4429394972583,1803.446836358357,2032.743168945199
2017-05-20,5,1989.5415609415375,785.3309266459869,2015.422148790186,1872.408850003896,1985.4429394972583,1988.4285163301208
2017-05-21,5,1848.3936724175549,728.044844306965,1989.5415609415375,2015.422148790186,1872.408850003896,1952.0562099037404
2017-05-22,5,1981.749930123056,773.8132021853378,1848.3936724175549,1989.5415609415375,2015.422148790186,2090.9187748822887
2017-05-23,5,1795.3147525003785,764.0988217153904,1981.749930123056,1848.3936724175549,1989.5415609415375,1998.0108321331475
2017-05-24,5,2092.772808095082,737.0187664113923,1795.3147525003785,1981.749930123056,1848.3936724175549,2017.114183762851
2017-05-25,5,1829.5900573032586,722.1338733459227,2092.772808095082,1795.3147525003785,1981.749930123056,2057.020005229944
2017-05-26,5,1779.412287658818,736.5281627833655,1829.5900573032586,2092.772808095082,1795.3147525003785,2002.7389566202876
2017-05-27,5,1899.5928612839318,749.883602229672,1779.412287658818,1829.5900573032586,2092.772808095082,2010.9498196092893
2017-05-28,5,1793.470484060041,713.1456459692586,1899.5928612839318,1779.412287658818,1829.5900573032586,1998.648839605645
2017-05-29,5,1876.0639041178565,666.8157675985201,1793.470484060041,1899.5928612839318,1779.412287658818,2001.7267350099594
2017-05-30,5,2033.2529054775296,729.7996563152553,1876.0639041178565,1793.470484060041,1899.5928612839318,2056.7266172080654
2017-05-31,5,1684.1398071529825,697.2373066118304,2033.2529054775296,1876.0639041178565,1793.470484060041,1961.8192653610631
2018-05-01,5,1781.505835050132,813.5227946210613,1684.1398071529825,2033.2529054775296,1876.0639041178565,2093.045263546586
2018-05-02,5,1852.6899662310025,753.8819061911086,1781.505835050132,1684.1398071529825,2033.2529054775296,2089.0218559891464
2018-05-03,5,1861.3602153966804,816.0474655757132,1852.6899662310025,1781.505835050132,1684.1398071529825,2065.000013181131
2018-05-04,5,1862.2737701624683,844.5896948065565,1861.3602153966804,1852.6899662310025,1781.505835050132,2081.784062810292
2018-05-05,5,1692.9591204411279,772.7171939392322,1862.2737701624683,1861.3602153966804,1852.6899662310025,2112.710313253741
2018-05-06,5,1801.548014907423,793.9948356518534,1692.9591204411279,1862.2737701624683,1861.3602153966804,2047.0307118058965
2018-05-07,5,1662.987318095706,708.9625422794186,1801.548014907423,1692.9591204411279,1862.2737701624683,2024.648051905545
2018-05-08,5,1884.4796746690001,780.8763473565655,1662.987318095706,1801.548014907423,1692.9591204411279,1998.9659629487373
2018-05-09,5,1957.5882014753681,702.8979704454968,1884.4796746690001,1662.987318095706,1801.548014907423,2073.6709036730335
2018-05-10,5,1702.175852282213,782.0902820784626,1957.5882014753681,1884.4796746690001,1662.987318095706,1957.4331826858465
2018-05-11,5,1865.3863595754303,808.6248494285682,1702.175852282213,1957.5882014753681,1884.4796746690001,2084.0598877795283
2018-05-12,5,1879.2262329446928,753.3943814814186,1865.3863595754303,1702.175852282213,1957.5882014753681,2084.700739671295
2018-05-13,5,1968.084144015367,811.6449415077986,1879.2262329446928,1865.3863595754303,1702.175852282213,2021.7054415603839
2018-05-14,5,1801.7435159516267,677.3221929391132,1968.084144015367,1879.2262329446928,1865.3863595754303,2072.75962795169
2018-05-15,5,1879.0504721894363,794.5511013214563,1801.7435159516267,1968.084144015367,1879.2262329446928,2065.5965101087163
2018-05-16,5,1820.2841927329746,791.0646760678972,1879.0504721894363,1801.7435159516267,1968.084144015367,1999.4667666677974
2018-05-17,5,1764.025801205561,757.7825779953266,1820.2841927329746,1879.0504721894363,1801.7435159516267,1996.1811642031446
2018-05-18,5,1786.8759691501223,733.8789059472555,1764.025801205561,1820.2841927329746,1879.0504721894363,2097.5896016067195
2018-05-19,5,1899.3726046256654,813.5264507894397,1786.8759691501223,1764.025801205561,1820.2841927329746,2066.7204127716413
2018-05-20,5,1848.395191657947,682.1678592251965,1899.3726046256654,1786.8759691501223,1764.025801205561,2028.8857918511274
2018-05-21,5,1864.051603715253,710.206290726152,1848.395191657947,1899.3726046256654,1786.8759691501223,1999.2569830665684
2018-05-22,5,2041.9025454352393,756.121621755389,1864.051603715253,1848.395191657947,1899.3726046256654,2044.7276795661112
2018-05-23,5,1886.2890753747513,775.6774594137111,2041.9025454352393,1864.051603715253,1848.395191657947,2066.7616818157126
2018-05-24,5,2032.3212667897453,711.0705368164698,1886.2890753747513,2041.9025454352393,1864.051603715253,2072.062833496579
2018-05-25,5,1999.1902887303008,787.2065255091662,2032.3212667897453,1886.2890753747513,2041.9025454352393,2116.795640871274
2018-05-26,5,1800.0517747128667,708.2070986026151,1999.1902887303008,2032.3212667897453,1886.2890753747513,2038.454671985741
2018-05-27,5,1873.2801608595585,812.0907769872169,1800.0517747128667,1999.1902887303008,2032.3212667897453,2057.4813029387055
2018-05-28,5,1828.6156353366698,774.8206001965734,1873.2801608595585,1800.0517747128667,1999.1902887303008,2031.4555491846208
2018-05-29,5,1671.631155263763,741.6578022091612,1828.6156353366698,1873.2801608595585,1800.0517747128667,2112.1087963335863
2018-05-30,5,1879.3878762981335,697.1549600688311,1671.631155263763,1828.6156353366698,1873.2801608595585,2004.5178968259709
2018-05-31,5,1884.642967297725,782.3472145753032,1879.3878762981335,1671.631155263763,1828.6156353366698,1956.4743109498543
2019-05-01,5,1847.7883487881684,703.2912611084727,1884.642967297725,1879.3878762981335,1671.631155263763,2049.3238031487913
2019-05-02,5,1940.7750136874588,795.0423426963237,1847.7883487881684,1884.642967297725,1879.3878762981335,2032.5635612682463
2019-05-03,5,1818.797160603757,801.186551161331,1940.7750136874588,1847.7883487881684,1884.642967297725,2038.3216858747087
2019-05-04,5,1835.5455530474185,752.8943224159053,1818.797160603757,1940.7750136874588,1847.7883487881684,2002.4330067914823
2019-05-05,5,1801.6496188486408,762.6104421819348,1835.5455530474185,1818.797160603757,1940.7750136874588,2027.2756443495032
2019-05-06,5,1982.7141099500543,745.9357643836181,1801.6496188486408,1835.5455530474185,1818.797160603757,2018.0897819622453
2019-05-07,5,1872.9143871502115,748.8933146966777,1982.7141099500543,1801.6496188486408,1835.5455530474185,2043.7862338576786
2019-05-08,5,1956.1365055387737,737.9078163487807,1872.9143871502115,1982.7141099500543,1801.6496188486408,1992.432403582645
2019-05-09,5,2038.792692791134,772.6613204084003,1956.1365055387737,1872.9143871502115,1982.7141099500543,2014.1794698950814
2019-05-10,5,1878.838120854246,733.1512090063422,2038.792692791134,1956.1365055387737,1872.9143871502115,2075.839863276226
2019-05-11,5,2131.716720975661,819.5637165521522,1878.838120854246,2038.792692791134,1956.1365055387737,2046.4745871646999
2019-05-12,5,1905.5741354094123,771.5124150331158,2131.716720975661,1878.838120854246,2038.792692791134,2049.2734202376228
2019-05-13,5,1724.50218535947,761.6718865539937,1905.5741354094123,2131.716720975661,1878.838120854246,2024.5963769593786
2019-05-14,5,1840.5247909758734,661.6374219379882,1724.50218535947,1905.5741354094123,2131.716720975661,2020.4750370428062
2019-05-15,5,2092.9036026980616,754.4965549416443,1840.5247909758734,1724.50218535947,1905.5741354094123,2032.7814526398724
2019-05-16,5,1814.5600731328993,792.072928414392,2092.9036026980616,1840.5247909758734,1724.50218535947,2070.75904392809
2019-05-17,5,1918.3427074882786,667.7157631749884,1814.5600731328993,2092.9036026980616,1840.5247909758734,2008.4412652143421
2019-05-18,5,1932.1573700830938,791.2832470882573,1918.3427074882786,1814.5600731328993,2092.9036026980616,2131.3009031057595
2019-05-19,5,1852.053506216524,762.3170501522326,1932.1573700830938,1918.3427074882786,1814.5600731328993,2131.8543998357363
2019-05-20,5,1738.2435481361115,788.691315517115,1852.053506216524,1932.1573700830938,1918.3427074882786,1960.9798796982395
2019-05-21,5,1933.2079947029324,683.4423757087607,1738.2435481361115,1852.053506216524,1932.1573700830938,2052.7017954551593
2019-05-22,5,1952.9681138805972,708.5181535087808,1933.2079947029324,1738.2435481361115,1852.053506216524,2028.4299201761592
2019-05-23,5,1814.7570279196048,754.570623467359,1952.9681138805972,1933.2079947029324,1738.2435481361115,2042.8003699671544
2019-05-24,5,1848.6882048585426,743.8341847007586,1814.7570279196048,1952.9681138805972,1933.2079947029324,2053.7139505423834
2019-05-25,5,1850.7060882685519,782.3291454061432,1848.6882048585426,1814.7570279196048,1952.9681138805972,2057.3352844836418
2019-05-26,5,1865.992354075803,802.7841290805958,1850.7060882685519,1848.6882048585426,1814.7570279196048,2096.561005043273
2019-05-27,5,1885.8906530422462,775.0750321220942,1865.992354075803,1850.7060882685519,1848.6882048585426,1987.7793314529931
2019-05-28,5,1822.274709941279,784.7985867863767,1885.8906530422462,1865.992354075803,1850.7060882685519,2029.5902737689335
2019-05-29,5,1928.2106782664107,799.3933764257727,1822.274709941279,1885.8906530422462,1865.992354075803,2086.4951785674984
2019-05-30,5,1952.265918299791,710.1826174081043,1928.2106782664107,1822.274709941279,1885.8906530422462,2016.7299880392418
2019-05-31,5,1776.5722693726939,822.7974207378988,1952.265918299791,1928.2106782664107,1822.274709941279,2070.8825347882394
2017-06-01,6,2098.839362833889,770.2662021329612,1776.5722693726939,1952.265918299791,1928.2106782664107,2114.6565643172216
2017-06-02,6,1885.2710942779863,681.3575890257704,2098.839362833889,1776.5722693726939,1952.265918299791,2021.4457382475305
2017-06-03,6,1884.2041736265867,728.448797569061,1885.2710942779863,2098.839362833889,1776.5722693726939,2099.117947767628
2017-06-04,6,1816.9167867703607,678.8450927062879,1884.2041736265867,1885.2710942779863,2098.839362833889,1964.2507627995185
2017-06-05,6,1690.7084721089843,718.511651203284,1816.9167867703607,1884.2041736265867,1885.2710942779863,1997.6712087452033
2017-06-06,6,2061.771976167595,794.3624639591876,1690.7084721089843,1816.9167867703607,1884.2041736265867,2085.036646261044
2017-06-07,6,1757.0399524354993,676.6169396336352,2061.771976167595,1690.7084721089843,1816.9167867703607,2007.691558171267
2017-06-08,6,1936.0724680742137,781.0751469443687,1757.0399524354993,2061.771976167595,1690.7084721089843,2110.252729041043
2017-06-09,6,1814.9358841570165,734.8177025124979,1936.0724680742137,1757.0399524354993,2061.771976167595,1975.0079124269953
2017-06-10,6,1886.2294053173941,761.2840752479902,1814.9358841570165,1936.0724680742137,1757.0399524354993,2061.4040052166415
2017-06-11,6,1761.860874667371,727.6309356872302,1886.2294053173941,1814.9358841570165,1936.0724680742137,2031.3502077658627
2017-06-12,6,1865.1605009985963,718.4320123936682,1761.860874667371,1886.2294053173941,1814.9358841570165,2031.6424704962262
2017-06-13,6,1847.2937002745098,744.7226403278042,1865.1605009985963,1761.860874667371,1886.2294053173941,1997.2540830922796
2017-06-14,6,1849.9460995405334,790.2446083178422,1847.2937002745098,1865.1605009985963,1761.860874667371,2154.63540663764
2017-06-15,6,1843.0537067436142,735.6882278835592,1849.9460995405334,1847.2937002745098,1865.1605009985963,1956.1110440254756
2017-06-16,6,1870.4873092573791,686.1612312235233,1843.0537067436142,1849.9460995405334,1847.2937002745098,2021.4975386504907
2017-06-17,6,2102.1983063373846,830.9220179587709,1870.4873092573791,1843.0537067436142,1849.9460995405334,2095.3370828923703
2017-06-18,6,1948.4949297887572,797.218629985876,2102.1983063373846,1870.4873092573791,1843.0537067436142,2046.1735191272148
2017-06-19,6,1718.6821641771228,714.0082159224364,1948.4949297887572,2102.1983063373846,1870.4873092573791,2038.4681293053272
2017-06-20,6,1833.432452273827,713.5743715283253,1718.6821641771228,1948.4949297887572,2102.1983063373846,1974.1352713002882
2017-06-21,6,1784.9787813831852,753.8765757262761,1833.432452273827,1718.6821641771228,1948.4949297887572,2076.7010106499265
